Ok(Profile { program: Program2, repetitions: 10, row_count: 4000, col_count: 4000, element_count: 16000000, element_sum: 31992000000, time_min: 75.14554, time_max: 79.89956, time_mean: 77.34636, time_stdev: 1.6581053 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 5000, col_count: 5000, element_count: 25000000, element_sum: 62487500000, time_min: 99.66991, time_max: 104.956406, time_mean: 103.071, time_stdev: 2.092224 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 6000, col_count: 6000, element_count: 36000000, element_sum: 107982000000, time_min: 173.67278, time_max: 180.98132, time_mean: 177.99786, time_stdev: 2.456674 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 7000, col_count: 7000, element_count: 49000000, element_sum: 171475500000, time_min: 195.93495, time_max: 201.42899, time_mean: 198.45163, time_stdev: 1.8334688 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 8000, col_count: 8000, element_count: 64000000, element_sum: 255968000000, time_min: 391.75586, time_max: 439.71225, time_mean: 411.44366, time_stdev: 16.187313 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 9000, col_count: 9000, element_count: 81000000, element_sum: 364459500000, time_min: 332.88242, time_max: 347.33432, time_mean: 338.13882, time_stdev: 4.4789095 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 10000, col_count: 10000, element_count: 100000000, element_sum: 499950000000, time_min: 528.2027, time_max: 547.7478, time_mean: 533.6033, time_stdev: 5.580023 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 11000, col_count: 11000, element_count: 121000000, element_sum: 665439500000, time_min: 513.54346, time_max: 528.4697, time_mean: 519.23474, time_stdev: 5.0132523 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 12000, col_count: 12000, element_count: 144000000, element_sum: 863928000000, time_min: 744.0299, time_max: 790.6336, time_mean: 754.87976, time_stdev: 12.537083 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 13000, col_count: 13000, element_count: 169000000, element_sum: 1098415500000, time_min: 741.7418, time_max: 771.3297, time_mean: 750.2279, time_stdev: 7.919784 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 14000, col_count: 14000, element_count: 196000000, element_sum: 1371902000000, time_min: 1096.1857, time_max: 1130.4176, time_mean: 1101.0525, time_stdev: 10.005436 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 15000, col_count: 15000, element_count: 225000000, element_sum: 1687387500000, time_min: 1010.1166, time_max: 1047.0636, time_mean: 1016.50635, time_stdev: 10.698343 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 16000, col_count: 16000, element_count: 256000000, element_sum: 2047872000000, time_min: 1701.5991, time_max: 1776.5455, time_mean: 1732.2771, time_stdev: 24.154144 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 17000, col_count: 17000, element_count: 289000000, element_sum: 2456355500000, time_min: 1322.0283, time_max: 1353.81, time_mean: 1327.5863, time_stdev: 8.936353 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 18000, col_count: 18000, element_count: 324000000, element_sum: 2915838000000, time_min: 1864.901, time_max: 1894.6726, time_mean: 1869.209, time_stdev: 8.54696 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 19000, col_count: 19000, element_count: 361000000, element_sum: 3429319500000, time_min: 1661.5698, time_max: 1695.4061, time_mean: 1666.2578, time_stdev: 9.772673 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 20000, col_count: 20000, element_count: 400000000, element_sum: 3999800000000, time_min: 2200.0579, time_max: 2248.926, time_mean: 2215.6968, time_stdev: 14.434718 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 21000, col_count: 21000, element_count: 441000000, element_sum: 4630279500000, time_min: 2060.3318, time_max: 2084.4375, time_mean: 2064.4258, time_stdev: 6.7294064 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 22000, col_count: 22000, element_count: 484000000, element_sum: 5323758000000, time_min: 2837.8374, time_max: 2867.7136, time_mean: 2847.5125, time_stdev: 7.40241 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 23000, col_count: 23000, element_count: 529000000, element_sum: 6083235500000, time_min: 2477.5015, time_max: 2495.6245, time_mean: 2482.0635, time_stdev: 4.817494 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 24000, col_count: 24000, element_count: 576000000, element_sum: 6911712000000, time_min: 3806.8794, time_max: 3854.1226, time_mean: 3829.1414, time_stdev: 14.727317 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 25000, col_count: 25000, element_count: 625000000, element_sum: 7812187500000, time_min: 2954.646, time_max: 2968.871, time_mean: 2959.0728, time_stdev: 4.161256 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 26000, col_count: 26000, element_count: 676000000, element_sum: 8787662000000, time_min: 4030.8452, time_max: 4041.0217, time_mean: 4035.4204, time_stdev: 2.5553465 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 27000, col_count: 27000, element_count: 729000000, element_sum: 9841135500000, time_min: 3459.8188, time_max: 3474.6597, time_mean: 3467.3335, time_stdev: 4.498637 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 28000, col_count: 28000, element_count: 784000000, element_sum: 10975608000000, time_min: 4663.4893, time_max: 4758.1387, time_mean: 4720.0073, time_stdev: 24.656693 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 29000, col_count: 29000, element_count: 841000000, element_sum: 12194079500000, time_min: 3994.1663, time_max: 4008.821, time_mean: 3998.3079, time_stdev: 3.7969387 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 30000, col_count: 30000, element_count: 900000000, element_sum: 13499550000000, time_min: 5449.211, time_max: 5459.011, time_mean: 5454.2197, time_stdev: 3.2073102 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 31000, col_count: 31000, element_count: 961000000, element_sum: 14895019500000, time_min: 4634.423, time_max: 4649.265, time_mean: 4641.7275, time_stdev: 4.2020397 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 32000, col_count: 32000, element_count: 1024000000, element_sum: 16383488000000, time_min: 13443.392, time_max: 13494.251, time_mean: 13464.919, time_stdev: 17.832754 })
